,State,Agency Type,City,Population1,Crimes Against Persons,Crimes Against Property,Crimes Against Society,Crimes Against Persons,Kidnapping/ Abduction,Sex Offenses,"Sex Offenses, Nonforcible",Burglary/ Breaking & Entering,Destruction/ Damage/ Vandalism,Fraud Offenses,Credit Card/ Automated Teller Machine Fraud,Theft From Building,Motor Vehicle Theft,Robbery,Stolen Property Offenses ,Drug/ Narcotic Violations,Weapon Law Violations
951,KANSAS,Cities,Sedgwick,1712.0,8,18.0,0.0,7,2.0,1.0,2.0,3.0,10.0,13.0,6.0,13.0,1.0,3.0,3.0,25.0,4.0
952,KANSAS,Cities,Shawnee,63542.0,542,1947.0,400.0,507,13.0,22.0,2.0,150.0,495.0,272.0,98.0,94.0,139.0,12.0,21.0,232.0,13.0
953,KANSAS,Cities,South Hutchinson,2474.0,45,156.0,25.0,44,2.0,6.0,2.0,20.0,36.0,15.0,2.0,15.0,2.0,3.0,3.0,11.0,1.0
954,KANSAS,Cities,Spring Hill,5511.0,73,224.0,43.0,67,3.0,3.0,2.0,18.0,68.0,47.0,15.0,12.0,3.0,1.0,2.0,20.0,5.0
955,KANSAS,Cities,Stafford,1032.0,8,29.0,3.0,6,2.0,2.0,2.0,3.0,7.0,7.0,6.0,1.0,6.0,3.0,3.0,1.0,1.0
956,KANSAS,Cities,Sterling,2338.0,20,53.0,3.0,19,2.0,1.0,2.0,10.0,19.0,5.0,6.0,1.0,6.0,3.0,3.0,1.0,4.0
957,KANSAS,Cities,St. Marys,2678.0,19,67.0,6.0,17,2.0,2.0,2.0,16.0,30.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0
958,KANSAS,Cities,Tonganoxie,5091.0,93,160.0,54.0,81,3.0,7.0,2.0,19.0,53.0,13.0,1.0,13.0,6.0,3.0,2.0,27.0,1.0
959,KANSAS,Cities,Udall,749.0,4,15.0,21.0,4,2.0,6.0,2.0,3.0,6.0,1.0,6.0,13.0,1.0,3.0,3.0,10.0,1.0
960,KANSAS,Cities,Ulysses,6299.0,101,180.0,34.0,94,3.0,4.0,2.0,36.0,74.0,9.0,3.0,17.0,5.0,1.0,3.0,16.0,4.0
961,KANSAS,Cities,Valley Center,6896.0,61,221.0,32.0,59,2.0,2.0,2.0,20.0,66.0,19.0,2.0,6.0,8.0,3.0,1.0,12.0,3.0
962,KANSAS,Cities,Wa Keeney,1827.0,17,39.0,16.0,14,2.0,3.0,2.0,2.0,17.0,1.0,6.0,3.0,1.0,3.0,2.0,8.0,4.0
963,KANSAS,Cities,Wathena,1374.0,25,92.0,42.0,22,2.0,3.0,2.0,9.0,13.0,25.0,3.0,6.0,3.0,3.0,3.0,19.0,1.0
964,KANSAS,Cities,Waverly,590.0,1,4.0,3.0,1,2.0,6.0,2.0,2.0,2.0,13.0,6.0,13.0,6.0,3.0,3.0,1.0,1.0
965,KANSAS,Cities,Wellington,8098.0,260,807.0,98.0,241,7.0,10.0,2.0,87.0,178.0,116.0,21.0,74.0,11.0,1.0,5.0,43.0,10.0
966,KANSAS,Cities,Wellsville,1862.0,11,55.0,3.0,10,2.0,1.0,2.0,12.0,21.0,1.0,1.0,9.0,1.0,1.0,3.0,1.0,4.0
967,KANSAS,Cities,Westwood,1539.0,2,67.0,0.0,2,2.0,6.0,2.0,10.0,28.0,13.0,6.0,2.0,3.0,3.0,3.0,25.0,4.0
968,KANSAS,Cities,Wichita,386409.0,"14,799",33027.0,4494.0,"13,980",114.0,675.0,5.0,3857.0,7510.0,2230.0,687.0,3034.0,1814.0,498.0,73.0,2587.0,735.0
969,KANSAS,Cities,Yates Center,1417.0,18,39.0,22.0,18,2.0,6.0,2.0,6.0,17.0,2.0,1.0,4.0,6.0,3.0,3.0,11.0,1.0
970,KANSAS,Universities and Colleges,Emporia State University,5976.0,5,36.0,5.0,5,2.0,6.0,2.0,1.0,16.0,13.0,6.0,7.0,1.0,3.0,3.0,2.0,4.0
971,KANSAS,Universities and Colleges,Fort Hays State University,12802.0,16,85.0,11.0,15,2.0,1.0,2.0,6.0,40.0,12.0,12.0,6.0,6.0,1.0,3.0,7.0,4.0
972,KANSAS,Universities and Colleges,Kansas City Kansas Community College,7555.0,5,75.0,0.0,5,2.0,6.0,2.0,2.0,16.0,5.0,5.0,35.0,1.0,1.0,3.0,25.0,4.0
973,KANSAS,Universities and Colleges,Kansas State University,23863.0,20,197.0,50.0,19,2.0,1.0,2.0,23.0,51.0,7.0,7.0,33.0,4.0,2.0,3.0,30.0,4.0
974,KANSAS,Universities and Colleges,Pittsburg State University,7275.0,16,134.0,13.0,14,2.0,2.0,2.0,2.0,38.0,2.0,1.0,43.0,1.0,3.0,3.0,6.0,4.0
975,KANSAS,Universities and Colleges,"University of Kansas, Main Campus",27939.0,29,353.0,88.0,27,1.0,1.0,2.0,34.0,126.0,8.0,4.0,68.0,3.0,2.0,2.0,41.0,4.0
976,KANSAS,Universities and Colleges,Washburn University,7303.0,9,97.0,7.0,7,1.0,1.0,2.0,10.0,24.0,2.0,1.0,25.0,5.0,1.0,3.0,3.0,4.0
977,KANSAS,Universities and Colleges,Wichita State University,14909.0,20,185.0,4.0,19,2.0,1.0,2.0,3.0,46.0,4.0,6.0,54.0,15.0,1.0,3.0,2.0,4.0
978,KANSAS,Metropolitan Counties,Butler,5227.0,208,1123.0,160.0,184,10.0,12.0,2.0,166.0,355.0,141.0,54.0,40.0,46.0,1.0,1.0,73.0,12.0
979,KANSAS,Metropolitan Counties,Doniphan,5227.0,18,54.0,13.0,16,2.0,2.0,2.0,13.0,17.0,3.0,1.0,1.0,4.0,3.0,3.0,7.0,4.0
980,KANSAS,Metropolitan Counties,Douglas,5227.0,146,339.0,69.0,131,5.0,10.0,2.0,64.0,108.0,27.0,16.0,15.0,13.0,2.0,11.0,31.0,4.0
981,KANSAS,Metropolitan Counties,Harvey,5227.0,55,181.0,41.0,49,2.0,4.0,2.0,49.0,68.0,3.0,6.0,7.0,4.0,3.0,2.0,21.0,2.0
982,KANSAS,Metropolitan Counties,Jackson,5227.0,98,234.0,66.0,90,3.0,5.0,2.0,41.0,58.0,36.0,7.0,12.0,9.0,3.0,2.0,33.0,6.0
983,KANSAS,Metropolitan Counties,Jefferson,5227.0,169,611.0,60.0,159,2.0,8.0,2.0,104.0,168.0,48.0,9.0,26.0,36.0,3.0,6.0,29.0,4.0
984,KANSAS,Metropolitan Counties,Johnson,5227.0,322,523.0,389.0,294,5.0,21.0,1.0,83.0,136.0,61.0,20.0,76.0,24.0,1.0,5.0,178.0,6.0
985,KANSAS,Metropolitan Counties,Kingman,5227.0,31,104.0,10.0,27,1.0,3.0,2.0,29.0,29.0,4.0,2.0,7.0,4.0,1.0,3.0,5.0,1.0
986,KANSAS,Metropolitan Counties,Leavenworth,5227.0,233,576.0,78.0,216,8.0,9.0,2.0,101.0,194.0,44.0,11.0,67.0,30.0,1.0,11.0,34.0,9.0
987,KANSAS,Metropolitan Counties,Linn,5227.0,100,241.0,99.0,87,3.0,9.0,1.0,51.0,87.0,8.0,1.0,11.0,14.0,3.0,3.0,52.0,5.0
988,KANSAS,Metropolitan Counties,Miami,5227.0,141,405.0,57.0,110,4.0,25.0,2.0,85.0,116.0,53.0,41.0,22.0,22.0,3.0,1.0,29.0,2.0
989,KANSAS,Metropolitan Counties,Osage,5227.0,67,182.0,34.0,60,2.0,5.0,2.0,36.0,54.0,8.0,6.0,10.0,7.0,3.0,2.0,14.0,4.0
990,KANSAS,Metropolitan Counties,Pottawatomie,5227.0,249,442.0,86.0,240,3.0,5.0,1.0,54.0,123.0,42.0,10.0,35.0,16.0,1.0,1.0,36.0,10.0
991,KANSAS,Metropolitan Counties,Riley County Police Department,5227.0,"1,003",2299.0,604.0,943,4.0,51.0,4.0,226.0,764.0,78.0,56.0,178.0,40.0,22.0,5.0,341.0,33.0
992,KANSAS,Metropolitan Counties,Shawnee,5227.0,424,1631.0,283.0,390,18.0,13.0,2.0,268.0,534.0,29.0,21.0,111.0,66.0,4.0,19.0,142.0,16.0
993,KANSAS,Metropolitan Counties,Sumner,5227.0,85,231.0,39.0,74,7.0,4.0,2.0,59.0,71.0,8.0,1.0,14.0,7.0,1.0,3.0,20.0,1.0
994,KANSAS,Metropolitan Counties,Wabaunsee,5227.0,36,90.0,20.0,34,1.0,1.0,2.0,13.0,29.0,2.0,6.0,6.0,10.0,3.0,1.0,7.0,4.0
995,KANSAS,Metropolitan Counties,Wyandotte,5227.0,82,166.0,66.0,77,2.0,3.0,2.0,2.0,93.0,16.0,2.0,4.0,3.0,2.0,4.0,35.0,5.0
996,KANSAS,Nonmetropolitan Counties,Allen,5227.0,57,132.0,27.0,50,1.0,6.0,2.0,17.0,39.0,9.0,4.0,8.0,4.0,3.0,3.0,12.0,3.0
997,KANSAS,Nonmetropolitan Counties,Anderson,5227.0,35,133.0,30.0,31,2.0,2.0,2.0,41.0,41.0,8.0,1.0,1.0,6.0,3.0,3.0,15.0,2.0
998,KANSAS,Nonmetropolitan Counties,Barber,5227.0,14,74.0,11.0,12,2.0,2.0,2.0,5.0,23.0,2.0,6.0,6.0,5.0,3.0,1.0,5.0,1.0
999,KANSAS,Nonmetropolitan Counties,Barton,5227.0,75,241.0,21.0,72,2.0,3.0,2.0,51.0,86.0,6.0,2.0,9.0,7.0,1.0,3.0,9.0,1.0
1000,KANSAS,Nonmetropolitan Counties,Bourbon,5227.0,70,237.0,15.0,61,2.0,9.0,2.0,58.0,85.0,12.0,10.0,9.0,9.0,3.0,3.0,8.0,2.0
1001,KANSAS,Nonmetropolitan Counties,Brown,5227.0,64,107.0,40.0,52,2.0,11.0,2.0,20.0,31.0,8.0,1.0,3.0,4.0,3.0,2.0,20.0,4.0
1002,KANSAS,Nonmetropolitan Counties,Chase,5227.0,15,20.0,6.0,15,2.0,6.0,2.0,3.0,8.0,13.0,6.0,2.0,1.0,3.0,3.0,1.0,1.0
1003,KANSAS,Nonmetropolitan Counties,Chautauqua,5227.0,21,36.0,20.0,20,1.0,6.0,2.0,9.0,12.0,13.0,6.0,4.0,1.0,3.0,3.0,10.0,4.0
1004,KANSAS,Nonmetropolitan Counties,Cherokee,5227.0,90,451.0,148.0,81,1.0,6.0,2.0,126.0,146.0,16.0,9.0,23.0,23.0,1.0,3.0,74.0,4.0
1005,KANSAS,Nonmetropolitan Counties,Cheyenne,5227.0,17,47.0,3.0,14,2.0,2.0,1.0,4.0,20.0,2.0,6.0,2.0,1.0,3.0,3.0,2.0,4.0
1006,KANSAS,Nonmetropolitan Counties,Clark,5227.0,23,39.0,20.0,21,2.0,2.0,2.0,7.0,14.0,13.0,6.0,4.0,1.0,3.0,2.0,10.0,4.0
1007,KANSAS,Nonmetropolitan Counties,Clay,5227.0,29,37.0,18.0,27,1.0,1.0,2.0,5.0,11.0,2.0,1.0,8.0,4.0,3.0,3.0,8.0,2.0
1008,KANSAS,Nonmetropolitan Counties,Cloud,5227.0,57,127.0,46.0,52,1.0,3.0,1.0,29.0,48.0,6.0,2.0,1.0,4.0,3.0,3.0,26.0,1.0
1009,KANSAS,Nonmetropolitan Counties,Coffey,5227.0,38,86.0,51.0,35,1.0,2.0,2.0,14.0,18.0,7.0,2.0,6.0,2.0,3.0,3.0,23.0,5.0
1010,KANSAS,Nonmetropolitan Counties,Cowley,5227.0,124,273.0,85.0,110,4.0,9.0,1.0,49.0,92.0,22.0,6.0,13.0,11.0,3.0,2.0,45.0,2.0
1011,KANSAS,Nonmetropolitan Counties,Crawford,5227.0,114,401.0,76.0,110,2.0,4.0,2.0,90.0,128.0,30.0,2.0,17.0,18.0,3.0,2.0,37.0,3.0
1012,KANSAS,Nonmetropolitan Counties,Dickinson,5227.0,96,182.0,39.0,87,4.0,4.0,2.0,35.0,58.0,6.0,2.0,14.0,11.0,3.0,2.0,18.0,4.0
1013,KANSAS,Nonmetropolitan Counties,Edwards,5227.0,10,49.0,7.0,10,2.0,6.0,2.0,10.0,19.0,1.0,6.0,2.0,6.0,3.0,3.0,2.0,1.0
1014,KANSAS,Nonmetropolitan Counties,Elk,5227.0,24,53.0,4.0,20,3.0,1.0,2.0,5.0,16.0,2.0,6.0,9.0,4.0,3.0,3.0,4.0,4.0
1015,KANSAS,Nonmetropolitan Counties,Ellis,5227.0,45,162.0,53.0,39,3.0,3.0,2.0,32.0,49.0,16.0,5.0,10.0,6.0,3.0,1.0,26.0,4.0
1016,KANSAS,Nonmetropolitan Counties,Ellsworth,5227.0,23,72.0,3.0,22,2.0,1.0,2.0,9.0,30.0,2.0,6.0,1.0,6.0,3.0,3.0,1.0,4.0
1017,KANSAS,Nonmetropolitan Counties,Finney,5227.0,132,377.0,36.0,108,4.0,20.0,2.0,49.0,138.0,23.0,7.0,14.0,6.0,3.0,1.0,20.0,2.0
1018,KANSAS,Nonmetropolitan Counties,Ford,5227.0,111,253.0,65.0,105,4.0,1.0,1.0,53.0,110.0,13.0,7.0,10.0,6.0,1.0,1.0,31.0,5.0
1019,KANSAS,Nonmetropolitan Counties,Franklin,5227.0,201,479.0,36.0,184,9.0,7.0,2.0,87.0,198.0,37.0,23.0,20.0,15.0,1.0,1.0,15.0,3.0
1020,KANSAS,Nonmetropolitan Counties,Geary,5227.0,47,69.0,93.0,42,2.0,3.0,2.0,9.0,23.0,2.0,2.0,5.0,2.0,3.0,1.0,46.0,1.0
1021,KANSAS,Nonmetropolitan Counties,Graham,5227.0,3,27.0,3.0,3,2.0,6.0,2.0,4.0,8.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0
1022,KANSAS,Nonmetropolitan Counties,Grant,5227.0,16,40.0,7.0,16,2.0,6.0,2.0,5.0,10.0,9.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0
1023,KANSAS,Nonmetropolitan Counties,Gray,5227.0,30,108.0,38.0,27,3.0,6.0,2.0,25.0,38.0,14.0,5.0,4.0,4.0,3.0,3.0,18.0,2.0
1024,KANSAS,Nonmetropolitan Counties,Greeley,5227.0,7,6.0,7.0,4,2.0,3.0,2.0,1.0,38.0,1.0,6.0,1.0,6.0,3.0,3.0,3.0,4.0
1025,KANSAS,Nonmetropolitan Counties,Greenwood,5227.0,53,127.0,43.0,51,2.0,1.0,2.0,31.0,46.0,3.0,1.0,2.0,3.0,3.0,2.0,21.0,4.0
1026,KANSAS,Nonmetropolitan Counties,Harper,5227.0,20,57.0,39.0,17,3.0,6.0,2.0,4.0,17.0,2.0,6.0,13.0,5.0,3.0,3.0,19.0,1.0
1027,KANSAS,Nonmetropolitan Counties,Haskell,5227.0,43,104.0,24.0,41,2.0,2.0,2.0,14.0,33.0,12.0,4.0,11.0,5.0,3.0,3.0,12.0,4.0
1028,KANSAS,Nonmetropolitan Counties,Hodgeman,5227.0,14,31.0,37.0,12,2.0,2.0,2.0,11.0,7.0,5.0,1.0,13.0,6.0,3.0,3.0,19.0,2.0
1029,KANSAS,Nonmetropolitan Counties,Kearny,5227.0,69,137.0,13.0,59,1.0,9.0,2.0,16.0,35.0,34.0,17.0,4.0,3.0,3.0,3.0,2.0,6.0
1030,KANSAS,Nonmetropolitan Counties,Kiowa,5227.0,10,56.0,27.0,9,2.0,1.0,2.0,14.0,19.0,2.0,1.0,2.0,4.0,3.0,2.0,13.0,2.0
1031,KANSAS,Nonmetropolitan Counties,Labette,5227.0,50,164.0,45.0,47,1.0,1.0,1.0,43.0,55.0,5.0,1.0,4.0,12.0,3.0,3.0,25.0,1.0
1032,KANSAS,Nonmetropolitan Counties,Lane,5227.0,19,25.0,22.0,16,2.0,2.0,2.0,3.0,10.0,13.0,6.0,1.0,4.0,3.0,3.0,11.0,1.0
1033,KANSAS,Nonmetropolitan Counties,Lyon,5227.0,60,157.0,85.0,59,2.0,1.0,2.0,16.0,57.0,1.0,6.0,24.0,4.0,3.0,3.0,79.0,2.0
1034,KANSAS,Nonmetropolitan Counties,Marion,5227.0,37,33.0,14.0,33,2.0,4.0,2.0,5.0,13.0,3.0,6.0,3.0,4.0,3.0,3.0,6.0,2.0
1035,KANSAS,Nonmetropolitan Counties,Marshall,5227.0,23,88.0,19.0,21,1.0,6.0,1.0,20.0,26.0,9.0,1.0,9.0,7.0,3.0,3.0,10.0,1.0
1036,KANSAS,Nonmetropolitan Counties,McPherson,5227.0,32,99.0,20.0,29,2.0,2.0,1.0,26.0,25.0,7.0,6.0,4.0,4.0,3.0,1.0,11.0,2.0
1037,KANSAS,Nonmetropolitan Counties,Mitchell,5227.0,14,22.0,35.0,11,2.0,3.0,2.0,2.0,8.0,13.0,6.0,1.0,1.0,3.0,3.0,15.0,6.0
1038,KANSAS,Nonmetropolitan Counties,Montgomery,5227.0,84,310.0,89.0,77,2.0,5.0,2.0,58.0,83.0,36.0,11.0,13.0,13.0,3.0,4.0,44.0,7.0
1039,KANSAS,Nonmetropolitan Counties,Morris,5227.0,22,153.0,4.0,20,2.0,1.0,1.0,44.0,59.0,11.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0
1040,KANSAS,Nonmetropolitan Counties,Morton,5227.0,30,62.0,24.0,23,1.0,6.0,2.0,5.0,24.0,4.0,6.0,4.0,2.0,3.0,2.0,13.0,2.0
1041,KANSAS,Nonmetropolitan Counties,Nemaha,5227.0,36,97.0,26.0,36,2.0,6.0,2.0,11.0,29.0,10.0,6.0,13.0,5.0,3.0,1.0,12.0,3.0
1042,KANSAS,Nonmetropolitan Counties,Neosho,5227.0,51,199.0,45.0,49,2.0,2.0,2.0,45.0,77.0,15.0,6.0,6.0,4.0,1.0,3.0,21.0,5.0
1043,KANSAS,Nonmetropolitan Counties,Ness,5227.0,31,55.0,11.0,29,2.0,2.0,2.0,5.0,23.0,4.0,2.0,3.0,5.0,3.0,3.0,5.0,4.0
1044,KANSAS,Nonmetropolitan Counties,Norton,5227.0,9,26.0,1.0,8,2.0,1.0,2.0,5.0,14.0,1.0,1.0,3.0,6.0,3.0,3.0,1.0,4.0
1045,KANSAS,Nonmetropolitan Counties,Osborne,5227.0,9,68.0,22.0,8,2.0,6.0,1.0,11.0,15.0,7.0,4.0,8.0,3.0,3.0,3.0,11.0,1.0
1046,KANSAS,Nonmetropolitan Counties,Pawnee,5227.0,21,60.0,32.0,19,2.0,6.0,2.0,17.0,23.0,2.0,6.0,2.0,2.0,3.0,3.0,16.0,2.0
1047,KANSAS,Nonmetropolitan Counties,Phillips,5227.0,29,24.0,30.0,27,2.0,1.0,1.0,6.0,5.0,13.0,6.0,5.0,6.0,3.0,1.0,15.0,3.0
1048,KANSAS,Nonmetropolitan Counties,Pratt,5227.0,26,79.0,8.0,21,2.0,3.0,2.0,18.0,34.0,2.0,6.0,2.0,4.0,3.0,3.0,2.0,2.0
1049,KANSAS,Nonmetropolitan Counties,Rawlins,5227.0,10,23.0,0.0,9,2.0,1.0,2.0,3.0,8.0,13.0,6.0,5.0,2.0,3.0,3.0,25.0,4.0
1050,KANSAS,Nonmetropolitan Counties,Republic,5227.0,22,58.0,9.0,21,1.0,6.0,2.0,5.0,25.0,3.0,6.0,5.0,2.0,3.0,1.0,5.0,4.0
1051,KANSAS,Nonmetropolitan Counties,Rice,5227.0,24,92.0,10.0,23,2.0,1.0,2.0,24.0,26.0,3.0,1.0,13.0,4.0,3.0,2.0,5.0,4.0
1052,KANSAS,Nonmetropolitan Counties,Rooks,5227.0,12,50.0,10.0,10,2.0,1.0,2.0,9.0,14.0,2.0,1.0,13.0,4.0,3.0,2.0,5.0,4.0
1053,KANSAS,Nonmetropolitan Counties,Rush,5227.0,20,66.0,5.0,18,2.0,6.0,2.0,22.0,14.0,2.0,6.0,4.0,2.0,3.0,1.0,2.0,4.0
1054,KANSAS,Nonmetropolitan Counties,Russell,5227.0,39,105.0,25.0,37,2.0,2.0,2.0,14.0,43.0,4.0,6.0,4.0,4.0,3.0,4.0,11.0,2.0
1055,KANSAS,Nonmetropolitan Counties,Saline,5227.0,151,259.0,71.0,136,5.0,9.0,2.0,47.0,105.0,2.0,6.0,13.0,11.0,3.0,5.0,35.0,5.0
1056,KANSAS,Nonmetropolitan Counties,Scott,5227.0,11,31.0,15.0,11,2.0,6.0,2.0,6.0,8.0,1.0,6.0,13.0,2.0,3.0,2.0,6.0,1.0
1057,KANSAS,Nonmetropolitan Counties,Seward,5227.0,30,76.0,68.0,23,4.0,3.0,2.0,9.0,23.0,14.0,2.0,4.0,3.0,3.0,2.0,32.0,6.0
1058,KANSAS,Nonmetropolitan Counties,Sherman,5227.0,19,26.0,8.0,17,2.0,2.0,2.0,3.0,13.0,2.0,1.0,13.0,6.0,3.0,1.0,2.0,2.0
1059,KANSAS,Nonmetropolitan Counties,Thomas,5227.0,22,72.0,30.0,15,1.0,6.0,2.0,10.0,29.0,2.0,2.0,4.0,2.0,3.0,3.0,16.0,4.0
1060,KANSAS,Nonmetropolitan Counties,Trego,5227.0,5,30.0,16.0,3,1.0,1.0,2.0,6.0,10.0,13.0,6.0,13.0,2.0,3.0,3.0,7.0,2.0
1061,KANSAS,Nonmetropolitan Counties,Washington,5227.0,18,15.0,7.0,15,2.0,2.0,1.0,3.0,5.0,2.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0
1062,KANSAS,Nonmetropolitan Counties,Wichita,5227.0,16,53.0,7.0,15,2.0,1.0,2.0,7.0,19.0,3.0,2.0,13.0,6.0,3.0,3.0,4.0,4.0
1063,KANSAS,Nonmetropolitan Counties,Wilson,5227.0,13,127.0,2.0,13,2.0,6.0,2.0,37.0,33.0,1.0,6.0,10.0,4.0,3.0,1.0,1.0,4.0
1064,KANSAS,Nonmetropolitan Counties,Woodson,5227.0,26,76.0,13.0,22,1.0,3.0,2.0,18.0,29.0,2.0,1.0,5.0,6.0,3.0,1.0,6.0,1.0
1065,KANSAS,State Police Agencies,Kansas Highway Patrol,5227.0,70,195.0,1183.0,66,2.0,1.0,2.0,5.0,45.0,27.0,5.0,10.0,12.0,3.0,59.0,671.0,44.0
1066,KANSAS,Other Agencies,Kansas Alcoholic Beverage Control,5227.0,2,0.0,2.0,2,2.0,6.0,2.0,25.5,38.0,13.0,6.0,13.0,6.0,3.0,3.0,1.0,4.0
1067,KANSAS,Other Agencies,Kansas Department of Wildlife and Parks,5227.0,17,45.0,45.0,17,2.0,6.0,2.0,3.0,14.0,13.0,6.0,13.0,6.0,3.0,3.0,18.0,12.0
1068,KANSAS,Other Agencies,Shawnee Mission Public Schools,5227.0,21,14.0,23.0,18,2.0,1.0,2.0,25.5,1.0,1.0,6.0,11.0,6.0,3.0,3.0,13.0,4.0
1069,KANSAS,Other Agencies,Unified School District:,5227.0,,137.0,32.0,,2.0,6.0,2.0,25.5,38.0,13.0,6.0,13.0,6.0,3.0,3.0,25.0,4.0
1070,KANSAS,Other Agencies,Auburn-Washburn,5227.0,1,1.0,5.0,1,2.0,6.0,2.0,25.5,38.0,13.0,6.0,1.0,6.0,3.0,3.0,3.0,4.0
1071,KANSAS,Other Agencies,Goddard,5227.0,15,26.0,19.0,15,2.0,6.0,2.0,25.5,2.0,13.0,6.0,23.0,6.0,3.0,3.0,9.0,4.0
1072,KANSAS,Other Agencies,Shawnee Heights,5227.0,8,1.0,6.0,8,2.0,6.0,2.0,25.5,38.0,13.0,6.0,1.0,6.0,3.0,3.0,3.0,4.0
1073,KANSAS,Other Agencies - Tribal,Potawatomi Tribal,5227.0,25,83.0,131.0,22,1.0,2.0,2.0,5.0,23.0,7.0,6.0,15.0,3.0,1.0,5.0,64.0,7.0
1074,KENTUCKY,Cities,Alexandria,8557.0,99,293.0,74.0,93,1.0,5.0,2.0,26.0,47.0,28.0,20.0,7.0,10.0,3.0,3.0,43.0,4.0
1075,KENTUCKY,Cities,Anchorage,2372.0,4,58.0,2.0,4,2.0,6.0,2.0,5.0,8.0,6.0,2.0,9.0,6.0,3.0,2.0,1.0,4.0
1076,KENTUCKY,Cities,Ashland,21707.0,360,1775.0,192.0,331,7.0,22.0,2.0,274.0,162.0,83.0,51.0,8.0,33.0,30.0,81.0,145.0,4.0
1077,KENTUCKY,Cities,Auburn,1340.0,13,23.0,12.0,13,2.0,6.0,2.0,3.0,5.0,1.0,1.0,13.0,1.0,3.0,3.0,6.0,3.0
1078,KENTUCKY,Cities,Audubon Park,1490.0,11,109.0,7.0,11,2.0,6.0,2.0,20.0,24.0,9.0,6.0,5.0,3.0,3.0,3.0,4.0,1.0
1079,KENTUCKY,Cities,Augusta,1197.0,15,42.0,2.0,14,2.0,1.0,2.0,7.0,13.0,13.0,6.0,13.0,6.0,3.0,3.0,1.0,4.0
1080,KENTUCKY,Cities,Barbourville,3178.0,11,62.0,27.0,10,1.0,6.0,2.0,11.0,4.0,4.0,6.0,1.0,3.0,1.0,3.0,16.0,2.0
1081,KENTUCKY,Cities,Bardstown,11869.0,117,640.0,61.0,100,4.0,12.0,1.0,118.0,110.0,9.0,2.0,5.0,24.0,8.0,28.0,38.0,4.0
1082,KENTUCKY,Cities,Bardwell,717.0,0,2.0,0.0,,2.0,6.0,2.0,1.0,38.0,13.0,6.0,13.0,6.0,3.0,3.0,25.0,4.0
1083,KENTUCKY,Cities,Beattyville,1299.0,2,17.0,7.0,1,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,6.0,3.0,1.0,4.0,4.0
1084,KENTUCKY,Cities,Beaver Dam,3454.0,30,77.0,57.0,30,2.0,6.0,2.0,8.0,13.0,3.0,1.0,1.0,6.0,3.0,3.0,40.0,1.0
1085,KENTUCKY,Cities,Bellevue,6011.0,64,348.0,127.0,60,2.0,4.0,2.0,62.0,61.0,20.0,15.0,11.0,11.0,5.0,11.0,78.0,3.0
1086,KENTUCKY,Cities,Benham,498.0,0,0.0,0.0,,2.0,6.0,2.0,25.5,38.0,13.0,6.0,13.0,6.0,3.0,3.0,25.0,4.0
1087,KENTUCKY,Cities,Benton,4341.0,34,136.0,27.0,32,2.0,1.0,1.0,22.0,12.0,3.0,3.0,3.0,4.0,1.0,3.0,15.0,2.0
1088,KENTUCKY,Cities,Berea,13798.0,158,623.0,197.0,136,3.0,18.0,1.0,143.0,59.0,45.0,18.0,19.0,28.0,4.0,19.0,137.0,12.0
1089,KENTUCKY,Cities,Bloomfield,852.0,0,3.0,0.0,,2.0,6.0,2.0,2.0,1.0,13.0,6.0,13.0,6.0,3.0,3.0,25.0,4.0
1090,KENTUCKY,Cities,Bowling Green,59043.0,946,4604.0,425.0,837,11.0,88.0,6.0,546.0,938.0,158.0,99.0,310.0,153.0,75.0,55.0,263.0,21.0
1091,KENTUCKY,Cities,Brandenburg,2733.0,11,42.0,13.0,11,2.0,6.0,2.0,4.0,5.0,2.0,2.0,13.0,2.0,1.0,1.0,8.0,1.0
1092,KENTUCKY,Cities,Brownsville,833.0,2,9.0,0.0,2,2.0,6.0,2.0,4.0,3.0,13.0,6.0,13.0,6.0,3.0,3.0,25.0,4.0
1093,KENTUCKY,Cities,Burkesville,1520.0,4,7.0,2.0,4,2.0,6.0,2.0,3.0,1.0,13.0,6.0,13.0,1.0,3.0,3.0,2.0,4.0
1094,KENTUCKY,Cities,Burnside,620.0,9,50.0,10.0,7,2.0,1.0,2.0,5.0,6.0,6.0,3.0,3.0,3.0,3.0,2.0,7.0,4.0
1095,KENTUCKY,Cities,Cadiz,2557.0,64,153.0,45.0,62,1.0,1.0,2.0,22.0,32.0,3.0,1.0,2.0,4.0,2.0,4.0,25.0,2.0
1096,KENTUCKY,Cities,Calvert City,2561.0,33,48.0,54.0,29,1.0,3.0,2.0,7.0,7.0,1.0,1.0,2.0,2.0,3.0,5.0,33.0,3.0
1097,KENTUCKY,Cities,Campbellsville,9209.0,260,506.0,70.0,249,1.0,7.0,2.0,85.0,115.0,26.0,16.0,1.0,6.0,15.0,11.0,44.0,6.0
